2312,intamed  vitamine b ,cyanocobalamine,1000æg/ml,b/12 amp de 1 ml,M
2313,intralgis, ibuprofene,200mg,b/20,M
2314,intramed hydrochlorure de thiamine,thiamine,100,fl/10 ml,M
2315,intrazoline,   cefazoline,1g,b/1+1,M
2316,intrazoline,   cefazoline,1 g,b/1+1,M
2317,intrazoline,   cefazoline,1g,b/20,M
2318,inverter,  molsidomine,2mg,b/40,M
2319,inverter,  molsidomine,4mg,b/30,M
2320,iodosept,  polyvidone iodee,10,fl/60 ml,M
2321,ipo - multi,   complexe vitaminique,0,fl/100 ml,M
2322,ipralin,   salbutamol.s/f sulphate/bromure ipratropium anhyd,200æg/40æg,bte/30,M
2323,irbek, irbsartan,150mg,bte/30,M
2324,irbek, irbsartan,300mg,bte/30,M
2325,irbevel,   irbsartan,150mg,bte/30,M
2326,irbevel,   irbsartan,300mg,bte/30,M
2327,iris,  extrait allergenique d.pteronyssinus,10ir/1ir/0.1i,b/3,M
2328,iris,  extrait allergenique d.pteronyssinus,10 ir/ml,b/1,M
2329,irys,  glimepiride,6 mg,bte/30,M
2330,irys ,  glimpiride,1mg,bte/30,M
2331,irys ,  glimpiride,2mg,bte/30,M
2332,irys ,  glimpiride,3mg,bte/30,M
2333,irys ,  glimpiride,4mg,bte/30,M
2334,isiocef,   cefixime,200mg,b/8,M
2335,isiocef,   cefixime,50mg/5ml,fl/30ml,M
2336,isobutaline,   terbutaline(sous forme sulfate),0.3mg/ml,fl/150ml,M
2337,isocard,   isosorbide dinitrate,10mg,b/100,M
2338,isoclopramid,  mtoclopramide chlorhydrate anhydre s/f monohydra,2.6mg/ml,fl/60ml,M
2339,isoctine,cyproheptadine,2mg/5ml,f/100ml,M
2340,isoffine,huile de paraffine,8.70mg/100ml,f/150ml,M
2341,isoket,isorbide dinitrate,10mg,b/100,M
2342,isoket,isosorbide dinitrate,20mg,b/60,M
2343,isoket spray,  isosorbide dinitrate,1.25mg/dose,fl/15ml (300 pulv)   o02062008,M
2344,isolact,   lactulose,133g/200ml,fl/150 ml,M
2345,isolone,   prednisolone,20mg,b/30,M
2346,isolone ,   prednisolone,5 mg,b/30,M
2347,isolvon,bromhexine,2mg/ml,f/60ml,M
2348,isomag,magnesium pidolate,15,fl/150 ml,M
2349,isomedine, hexamedine,0.10%,fl/50 ml,M
2350,isomol,paracetamol,150mg/5ml,fl/100ml,M
2351,isone, prednisone,5mg,b/30,M
2352,isoperidol,haloperidol,2mg/ml,fl/20ml,M
2353,isoprenaline,  isoprenaline chlorhydrate,0.2,b/5 amp de 1ml,M
2354,isoprenaline,  isoprenaline chlorhydrate,0.2,b/5 amp,M
2355,isopto-pilocarpine,pilocarpine,1,fl/10 ml,M
2356,isopto-pilocarpine,pilocarpine,2,fl/10 ml,M
2357,isoptyl,   amitriptyline.sous forme chlorhydrate,40mg/ml(ou 4%),fl/20ml,M
2358,isortat,   isorbide dinitrate,10mg,b/60,M
2359,isorythm lp,   disopyramide,250,b/20,M
2360,isosorbide dinitrate,  isosorbide dinitrate,10mg,b/20,M
2361,isospalgine,   tiemonium methylsulfate,10mg/5ml,fl/150ml,M
2362,isotamine, dihydroergotamine,2mg/ml,fl/50 ml,M
2363,isotrex,   isotretinoine,0.05%,t/25 g,M
2364,ivepaque,  iopentol,i =300,fl/100 ml,M
2365,ivepaque,  iopentol,i =350,fl/100 ml,M
2366,ixol,ambroxol,0.30%,f/200ml,M
2367,izartan,   losartan/hydrochlorothiazide.s/f losartan potassi,50mg/12.5mg,bte/30,M
2368,izonex,fluoxetine,20 mg,bte/14,M
2369,jace,  lisinopril.sous forme dihydrate,20mg,bte/30,M
2370,jazofen,   ibuprofene,400mg,b/30,M
2371,jazofen,   ibuprofene,200mg,b/30,M
2372,jopamol,   paracetamol,500mg,b/50,M
2373,jopamol,   paracetamol,120,fl/100 ml,M
2374,josacine,  josamycine,125,fl/60 ml,M
2375,josacine,  josamycine,250,fl/60 ml,M
2376,josacine,  josamycine,500,fl/60 ml,M
2377,josacine,  josamycine,250mg,b/12,M
2378,josacine,  josamycine,500mg,b/12,M
2379,josacine,  josamycine,500,b/20,M
2380,josir lp,  tamsulosine lp,0.4mg,b/30,M
2381,jusline , insuline humaine (rdna)30%/insul hum isophane 70%,100ui/ml,bte/1fl de 10ml,M
2382,jusline n, insuline humaine(rdna)isophane,100ui/ml,bte/1fl de 10ml,M
2383,jusline r, insuline humaine (rdna) rapide,100ui/ml,bte/1fl de 10 ml,M
2384,justor,cilazapril,1mg,b/28,M
2385,justor,cilazapril,2.5mg,b/28,M
2386,kaleorid lp,   chlorure de potassium lp,600 mg,b/30,M
2387,kaleorid lp,   chlorure de potassium lp,1000mg,b/30,M
2388,kaligon ,   potassium gluconate,7.46 (15g/100ml),fl/120 ml,M
2389,kanisar,   sulpiride,50mg,b/30,M
2390,kaologeais,gomme de sterculia kaolin magnesium sulfate magne,6g/2g/200g/100g/370.,b/250g,M
2391,kardegic,  acide acetylsalicylique,160mg(dl-lysine 288mg/sachet) mg,bte/30,M
2392,kardegic , acide acetylsalicylique,75mg s/f dl-lysine 135mg sachemg,bte/30,M
2393,kayexalate,polysterene sulfonate de sodium,0,b/454 g,M
2394,kefentech, ketoprofene,30mg,sachets/7,M
2395,keforal,   cefalexine,500mg,b/12,M
2396,keforal,   cefalexine,125mg/5ml,fl/100 ml,M
2397,keforal,   cafalexine,250mg/5ml,fl/60 ml,M
2398,keforal,   cefalexine,250mg/5ml,fl/60ml,M
2399,keforal,   cefalexine. sous forme monohydrate,500mg,bte/12,M
2400,kefzol,cefazoline,1g,b/1+1,M
2401,kelfer-,deferiprone,250mg,bte/50,M
2402,kelfer-,deferiprone,500 mg,bte/50,M
2403,kenacort retard,   triamcinolone acetonide,40 mg /ml,b/1 amp de10ml,M
2404,kenacort retard,   triamcinolone acetonide,40 mg/ml,b/1 amp de 1ml,M
2405,kenakion,  phytomenadione,10,b/20,M
2406,kenakion mm,   phytomenadione,10,b/ 03,M
2407,kepnirol,  ropinirole. s/f de  chlorhydrate,0.25mg,b/20,M
2408,kepnirol,  ropinirole.s/f de chlorhydrate,1mg,b/20,M
2409,keppra,levetiracetam,250 mg,bte/60,M
2410,keratyl,   nandrolone,1,fl/5 ml,M
2411,ketafene,  ketotifene,1mg/5ml,fl/125ml,M
2412,ketek, telithromycine,400mg,b/10,M
2413,ketoconazole,  ketoconazole,2,t/40 g,M
2414,ketoconazole,  ketoconazole,200mg,b/10,M
2415,ketoconazole novagenerics, ketoconazole,0.02,tube/15g,M
2416,ketoconazole pharmaghreb,  ketoconazole,0.02,tub/15g,M
2417,ketoderm,  ketoconazole,2,t/15 g,M
2418,ketoderm,  ketoconazole,2,t/20 g,M
2419,ketoderm,  ketoconazole,2,b/8 sachets,M
2420,ketof, ketotifene,1mg/5ml,fl/100ml,M
2421,ketofan,   ketoprofene,100,b/3,M
2422,ketofen,   ketoprofene,100mg,b/10,M
2423,ketofen,   ketoprofene,2.50%,t/40g,M
2424,ketofen lp,ketoprofene,200mg,bte/20,M
2425,ketofene,  ketotifene,1mg/5ml,fl/125 ml,M
2426,ketofenid, ketoprofene,100mg,b/10,M
2427,ketokonazol,   ketoconazole,200mg,b/20,M
2428,ketonal,   ketoprofene,100,b/12,M
2429,ketonal,   ketoprofene,100 mg/2 ml,b/10,M
2430,ketonil,   ketotifene,1,b/30,M
2431,ketonil,   ketotifene,1mg/5ml,fl/125 ml,M
2432,ketoprofene lpa,   ketoprofene,100mg,bte/10,M
2433,ketoskin,  ketoconazole,0.02,t/15g,M
2434,ketotifene,ketotifene,1,b/10,M
2435,ketotifene,ketotifene,1mg/5ml,fl/100 ml,M
2436,ketum ,ketoprofene,2.50%,t/60g,M
2437,kietyl,bromazepam,6mg,b/30,M
2438,klavox,amoxicilline/acide clavulanique,500mg/125mg,b/20,M
2439,klavox,amoxicilline/acide clavulanique,250mg/62.5mg/5ml,fl/100 ml,M
2440,klavox,amoxicilline/acide clavulanique,125mg/31.25mg/5ml,fl/100ml,M
2441,klavox,amoxicilline/acide clavulanique,(400mg/57mg)/5ml,fl/70ml,M
2442,klavox,amoxicilline/acide clavulanique,875mg/125mg,b/14,M
2443,klavox,amoxicilline/acide clavulanique,200mg/28mg/5ml (eqiv code dci)mg/ml,fl/70ml,M
2444,klaxin,clarithromycine,250mg,b/10,M
2445,klont, metronidazole,250,b/20,M
2446,klont, metronidazole,250mg,b/20,M
2447,kolestine, simvastatine,20mg,b/30,M
2448,kolestine, simvastatine,40 mg,bte/30,M
2449,konazol,   econazole.s/forme d'econazole nitrate,0.01,t/30g,M
2450,kopranide enfants et nourrissons,  mtoclopramide chlorhydrate  s/f monohydrate,2.6mg/ml,fl/60ml,M
2451,koxma, salbutamol,2mg/5ml,fl/125ml,M
2452,kuterid,   betamethazone,0.05,t/15 g,M
2453,kuterid,   betamethazone,0.5,b/30,M
2454,lacrinorm, carbomere 980,0.20%,t/10g,M
2455,lacrisifi, larmes artificielles,0.5,fl/10 ml,M
2456,lactulose agd, lactulose,66.70%,fl/200ml,M
2457,lactulose lpa, lactulose,66.70%,fl/200ml,M
2458,lactuphal, lactulose,667 mg/ml,fl/200ml,M
2459,laderzone, betamethasone,0.50mg/ml,fl/30ml,M
2460,ladofenac, diclofenac,50mg,b/20,M
2461,ladofenac, diclofenac,100mg,b/20,M
2462,lamberin,  amoxicilline,500mg,b/12,M
2463,lamberin,  amoxicilline,250mg/5ml,fl/60 ml,M
2464,lamictal,  lamotrigine,5mg,b/28,M
2465,lamictal,  lamotrigine,25mg,b/56,M
2466,lamictal,  lamotrigine,100mg,b/56,M
2467,lamidaz,   terbinafine,0.01,t/15g,M
2468,lamidaz,   terbinafine  chlorhydrate,250 mg,b/20,M
2469,lamifene,  ibuprofene,20mg/ml,f/125ml,M
2470,lamiken,   terbinafine,0.01,t/15g,M
2471,lamiken,   terbinafine,250mg,b/10,M
2472,laminox,   terbinafine,0.01,t/15g,M
2473,laminox,   terbinafine,250mg,b/14,M
2474,lamisil,   terbinafine  chlorhydrate,1,t/15 g,M
2475,lamisil,   terbinafine,250,b/14,M
2476,lamitor ,lamotrigine,25mg,b/60,M
2477,lamitor ,lamotrigine,50mg,b/40,M
2478,lamogine,  lamotrigine,25mg,b/30,M
2479,lamogine,  lamotrigine,50mg,b/30,M
2480,lamogine,  lamotrigine,100mg,bte/30,M
2481,lamotrigine beker, lamotrigine,25 mg,bte/56,M
2482,lamotrigine beker, lamotrigine,100 mg,bte/56,M
2483,lamoxyl,   amoxicilline,250mg/5ml,fl/60ml,M
2484,lamoxyl,   amoxicilline,500mg,b/12,M
2485,lamoxyl,   amoxicilline,1g,b/14,M
2486,lamoxyl,   amoxicilline.s/f trihydrate,500mg/5ml,fl/60ml,M
2487,lampy, ampicilline trihydratee,500mg,b/10,M
2488,lansoprazole ival, lansoprazole,30mg,bte/15,M
2489,lantus,insuline glargine,100ui/ml,b/5 cartouches 3ml   o03122003,M
2490,lantus,insuline glargine,100ui/ml,fl/10ml,M
2491,lantus optiset,insuline glargine,100ui/ml,b/5 stylo preremp 3m o03122003,M
2492,lantus solostar,   insuline glargine,100ui/ml,b/5 stylos prr 3ml  o19072009,M
2493,lanzaprex, olanzapine,10mg,bte/30,M
2494,lanzaprex, olanzapine,5mg,bte/30,M
2495,lanzaprex, olanzapine,10mg,bte/30,M
2496,lanzocid,  lansoprazole,15mg,bte/14,M
2497,lanzocid,  lansoprazole,15mg,bte/30,M
2498,lanzorem,  lansoprazole,30mg,bte/15,M
2499,largactil, chlorpromazine,100,b/30,M
2500,largactil, chlorpromazine. sous forme de chlorhydrate,0.04,fl /30ml,M
2501,largagtil, chlorpromazine,25mg/ml,b/5 amp,M
2502,largagtil, chlorpromazine,4,fl/30 ml,M
2503,largamed ,  chlorpromazine,100mg,bte/30,M
2504,larmes artficielles,   larmes artificielles,1.4,fl/15 ml,M
2505,laroscorbine,  acide ascorbique,500mg/5ml,b/6,M
2506,laroxyl,   amitryptilline,25mg,b/60,M
2507,laroxyl,   amitryptilline,50,b/20,M
2508,laroxyl,   amitryptilline,40,fl/20 ml,M
2509,lasilix,   furosemide,20mg,b/30,M
2510,lasilix,   furosemide,40mg,b/20,M
2511,lastatine, atorvastatine,10mg,b/28,M
2512,lastatine, atorvastatine,20mg,bte/28,M
2513,lasyteq,   enalapril,20 mg,bte/30,M
2514,latensia,  irbesartan,150mg,bte/30,M
2515,latidine,  ranitidine,150 mg,b/30,M
2516,latidine,  ranitidine,300mg,b/30,M
2517,lavida,glimepiride,1mg,b/30,M
2518,lavida,glimepiride,2mg,b/30,M
2519,lavida,glimepiride,3mg,b/30,M
2520,lavida,glimepiride,4mg,b/30,M
2521,lavida,glimepiride,6mg,bte/30,M
2522,laxatol,   lactulose,10g/15ml,bte/20,M
2523,laxodad,   lactulose,133g/200ml,fl/200 ml,M
2524,lefumide-,   leflunomide,10mg,bte/30,M
2525,lefumide-,   leflunomide,20mg,bte/30,M
2526,lemod, methyl prednisolone,16mg,b/20,M
2527,lemod, methylprednisolone,4mg,b/30,M
2528,lemod - depo,  methylprednisolone acetate,40,b/1+1,M
2529,lemod- solu,   methylprednisolone,20mg,b/1+1,M
2530,lemod- solu,   methylprednisolone,40mg,b/1+1,M
2531,lenitral,  trinitrine,2.5,b/60,M
2532,leponex,   clozapine,25mg,b/30,M
2533,leponex,   clozapine,100mg,b/30,M
2534,lescol,fluvastatine,20mg,b/28,M
2535,lescol,fluvastatine,40mg,b/28,M
2536,lescol xl, fluvastatine,80 mg,b/28,M
2537,lestone,   betamethasone,0.5mg/ml(0.05%),fl/30ml,M
2538,levemir flexpen,   insuline detemir,100ui/ml,bte/5 stylo,M
2539,levemir penfill,   insuline detemir,100 ui/ml,bte/5 cartouche,M
2540,levocarb,  levodopa/carbidopa anhydre s/f monohydrate,250mg/25mg,bte/100,M
2541,levoflox,  levofloxacine.s/f hemihydratee,500 mg,bte/05,M
2542,levoflox,  levofloxacine.s/f hemihydratee,500 mg,bte/10,M
2543,levomed,   levodopa/carbiodopa,100,b/100,M
2544,levomed,   levodopa/carbiodopa,250,b/100,M
2545,levophta,  levocabastine chlorhydrate,0.05,fl/3 ml,M
2546,levophta,  levocabastine chlorhydrate,0.05,fl/5ml,M
2547,levothyrox,thyroxine,50æg,b/28,M
2548,levothyrox,thyroxine,50,b/50,M
2549,levothyrox,thyroxine,100æg,b/28,M
2550,levothyrox,thyroxine,100,b/50,M
2551,levothyrox,levothyroxine sodique,25æg,bte/28,M
2552,levothyrox,levothyroxine sodique,75æg,bte/28,M
2553,levotiron, thyroxine,100æg,b/100,M
2554,levotyne,  lvocarnitine (ou l-carnitine),1g/10ml,fl/100ml,M
2555,levozan,   lvompromazine.sous forme de chlorhydrate,0.04,fl/30ml,M
2556,lexin, cefalexine,500mg,b/20,M
2557,lexin, cefalexine,1g,b/12,M
2558,lexin , cefalexine,250mg/5ml,fl/100ml,M
2559,lexomil,   bromazepam,6mg,b/30,M
2560,licrease,  poudre de pancreas,12000,b/90,M
2561,lidocaine geo, lidocaine,20mg/1ml (2%),b/1 fl / 25ml,M
2562,lidocaine geo, lidocaine,0.02,b/2 fl/25ml,M
2563,lifeampile,ampicilline,500,b/12,M
2564,lifenystin,nystatine,100 000ui,b/12,M
2565,linapex,   escitalopram.sous forme d'oxalate,10mg,bte/30,M
2566,lioresal,  baclofene,10,b/50,M
2567,lipanor,   ciprofibrate,100,b/30,M
2568,lipanthyl, fenofibrate,200 mg,b/30,M
2569,lipanthyl, fenofibrate,160 mg,b/30,M
2570,lipanthyl micronise ,   fenofibrate,200,b/30,M
2571,lipocard ,  fenofibrate,200mg,bte/30,M
2572,lipodar ,atorvastatine,10mg,b/30,M
2573,lipodar ,atorvastatine,20mg,b/30,M
2574,lipofen,   fenofibrate,250mg,b/30,M
2575,lipofibrate,   fenofibrate,200mg,b/30,M
2576,liponorm,  simvastatine,20mg,bte/28,M
2577,liposic,   carbomere 980,2mg/1g=0.2%,t/10g,M
2578,lisametace,methylprednisolone acetate,40mg,b/1 amp,M
2579,lisamethyle,   methylprednisolone,20 mg,b/1+1,M
2580,lisamethyle,   methylprednisolone,40mg,b/1 amp de 2ml,M
2581,lisamethyle,   methylprednisolone,120,b/1,M
2582,lisamox,   amoxicilline,500,b/1+1,M
2583,lisamox,   amoxicilline,1g,b/1+1,M
2584,lisatriam, triamcinolone acetonide,40 mg/ml,b/1 amp,M
2585,lisavir,   aciclovir,0.05,t/10g,M
2586,lisavir,   aciclovir,200mg,b/25,M
2587,lisinopril iberal, lisinopril anhydre.sous forme dihydrate,20mg,bte/28,M
2588,livial,tibolone,2.5mg,b/28,M
2589,lizam, diazepam,10mg,b/20,M
2590,locacid,   acide tretinoique,0.10%,fl/15 ml,M
2591,locacid,   acide tretinoique,0.05%,t/30 g,M
2592,locagel,   diclofenac,0.01,t/50 g,M
2593,locapred,  desonide,100,t/15 g,M
2594,locatop,   desonide,0.10%,t/30g,M
2595,loceryl,   amorolfine,0.05,b/1fl de 2.5ml+10 sp o,M
2596,locoid,hydrocortisone butyrate,0.10%,t/30g,M
2597,locoid,17-butyrate d'hydrocortisone,0.10%,tube/30g,M
2598,locoid,hydrocortisone butyrate,0.10%,fl/30ml,M
2599,locoid,hydrocortisone butyrate,0.10%,t/30g,M
2600,logecine,  erythromycine dihydratee,250mg,b/20,M
2601,logynon,   ethinylestradiol/levonorgestrel,30/0.05,b/21,M
2602,lomac ,  omeprazole,20mg,b/15,M
2603,lomoh -, enoxaparine sodique,4000ui anti-xa/0.4ml(40mg/0.4m,b/01,M
2604,lomoh -, enoxaparine sodique,2000ui anti-xa/0.2ml(20mg/0.2m,b/01,M
2605,lomoh -, enoxaparine sodique,6000ui anti-xa/0.6ml(60mg/0.6m,b/01,M
2606,lomoh -, enoxaparine sodique,8000ui anti-xa/0.8ml(80mg/0.8m,b/01,M
2607,lomzole bgl,   omprazole,20mg,pilulier de 14,M
2608,loperidal, loperamide,2mg,b/20,M
2609,loperium,  loperamide,2mg,b/20,M
2610,lopestin,  loperamide dhlorhydrate,2mg,b/20,M
2611,lopestin,  lopramide sous forme de chlorhydrate,0.2mg/ml,bte/01 fl de 90ml   o21102010,M
2612,lopress,   metoprolol tartrate,100mg,b/30,M
2613,lopressor lp,  metoprolol,200mg,b/30,M
2614,lopril,captopril,25mg,b/30,M
2615,lopril,captopril,50mg,b/30,M
2616,loradif,   loratadine,10mg,b/10,M
2617,loradif,   loratadine,5mg/5ml,fl/60 ml,M
2618,loradine,  loratadine,10mg,b/14,M
2619,loradine,  loradatine,0.1g/100ml=(5mg/cac),fl/100ml,M
2620,loradine,  loratadine,10mg,bte/20,M
2621,loradyl,   loratadine,0.10%,fl/90ml,M
2622,loram, lorazepam,1mg,b/50,M
2623,loram, lorazepam,2.5mg,b/30,M
2624,lorans,lorazepam,1mg,b/50,M
2625,lorans,lorazepam,2.5mg,b/30,M
2626,loratan,   loratadine,10mg,b/10,M
2627,loratan,   loratadine,5mg/cac,fl/100 ml,M
2628,loratan,   loratadine,10mg,bte/30,M
2629,loratine,  loratadine,10mg,b/20,M
2630,lorax, amlodipine,5mg,b/30,M
2631,lorazepam, lorazepam,1mg,b/50,M
2632,lorazepam, lorazepam,2.5mg,b/30,M
2633,lorazepam agd, lorazepam,1mg,b/30,M
2634,lorazepam agd, lorazepam,2.5mg,b/30,M
2635,loreen,loratadine,10mg,b/10,M
2636,loresta lp,metoprolol,200mg,b/30,M
2637,lorid, loratadine,10mg,b/10,M
2638,lorixyne,  loratadine,10mg,bte/20,M
2639,losartan geo,  losartan. sous forme potassique,25mg,bte/30,M
2640,losartan ldm,  losartan.s/f potassique,50 mg,bte 30,M
2641,losartic,  losartan hydrochlorothiazide.(losartan potass/hyd,50mg/12.5mg,b/30,M
2642,lostamine, loratadine,10mg,b/20,M
2643,loten, atenolol,100mg,b/10,M
2644,lotense,   amlodipine besylate,5mg,b/30,M
2645,lotense,   amlodipine s/f besylate,10 mg,bte/30,M
2646,lotibiol,  benzoate de benzyle,10,fl/180 ml,M
2647,lovenox,   enoxaparine/sodique,20mg/0.2ml,b/2 seringues prrem o,M
2648,lovenox,   enoxaparine sodique,40mg/0.4ml,b/2 seringues prrem o,M
2649,lovenox,   enoxararine sodique,60mg/0.6ml,b/2 sering auto inje o,M
2650,lovenox,   enoxaparine sodique,80mg/0.8ml,b/2 sering auto inje o,M
2651,lovenox,   enoxaparine sodique,100mg/1ml,b/2 seringues prerem o,M
2652,lovir, aciclovir,200,b/25,M
2653,lowvasc,   amlodipine.s/f besylate,5mg,bte/28,M
2654,loxapac,   loxapine.sous forme de succinate,100mg,bte/30,M
2655,loxapac,   loxapine.sous forme de succinate,25mg,bte/30,M
2656,loxen, nicardipine chlorhydrate,20,b/30,M
2657,loxen, nicardipine chlorhydrate,10,b/10,M
2658,loxen l.p, nicardipine chlorhydrate,50,b/60,M
2659,loxen lp,  nicardipine,50mg,b/60,M
2660,loxidipine lp, nicardipine chlorhydrate,50 mg,bte/60,M
2661,lozar, losartan potassium,50mg,b/30,M
2662,lozartan geo,  lozartan,50mg,b/30,M
2663,ludiomil,  maprotiline,25,b/50,M
2664,ludiomil,  maprotiline,75,b/28,M
2665,lutedine,  loratadine,10mg,b/30,M
2666,lutenyl,   nomegestrol acetate,5,b/10,M
2667,lynox, acetazolamide,250mg,b/20,M
2668,lyrica,pregabaline,25 mg,bte/56,M
2669,lyrica,pregabaline,50 mg,bte/56,M
2670,lyrica,pregabaline,100mg,bte/84,M
2671,lyrica,pregabaline,150mg,bte/56,M
2672,lyrica,pregabaline,300 mg,bte/56,M
2673,lysanxia,  prazepam,10mg,b/40,M
2674,lysanxia,  prazepam,15mg/ml,fl/20 ml,M
2675,lysogic,   acetylsalicylate,100mg,b/20,M
2676,maalox,hydroxyde d'aluminium et de magnesium,3.4g/3.9g/5ml,fl/250 ml,M
2677,maalox,hydroxyde d'aluminium et de magnesium,600/525,b/30 sachets   de 15 o,M
2678,maalus,hydroxyde d'aluminium et de magnesium,400/200mg/(10ml),fl/200 ml,M
2679,maalus asia,   hydroxyde d'aluminium/hydroxyde de magnesium,132mg/275mg,b/60,M
2680,macrolid,  erythromycine,200mg/5ml,fl/60 ml,M
2681,madopar ,   levedopa/benserazide,200mg/50mg (250mg),b/100,M
2682,mag , magnesium pidolate,1.5g/5ml,b/30 amp,M
2683,mag +, pidolate de magnesium,1.5,fl/200ml,M
2684,magne, pidolate de magnesium,0.75g/5ml,fl/125ml,M
2685,magne-b,  magnesium pidolate/magnesium lactate,186/936/10,b/10 amp,M
2686,magnevist, gadopentetate de dimeglumine,46.9g/100ml,fl/5ml,M
2687,magnevist, gadopentetate de dimeglumine,46.9g/100ml,fl/10ml,M
2688,magnevist, gadopentetate de dimeglumine,46.9g/100ml,fl/15ml,M
2689,magno sanol,   oxyde  de magnesium,250mg,b/30,M
2690,magrilan,  fluoxetine,20mg,b/30,M
2691,maltofer,  hydroxyde ferrique polymaltose,100,b/5 amp de 5  ml,M
2692,marocid,   erythromycine,500mg,b/12,M
2693,marocid,   erythromycine,500mg,b/16,M
2694,marvelon,  desogestrel/ethinylestradiol,0.15mg/0.03mg,b/3*21,M
2695,maxidrol,  dexamethasone/neomycine/polymexine b,100mg/350000ui/600000ui/100ml mg/350000u,fl/3 ml,M
2696,maxidrol,  dexamethasone/neomycine/ polymexine b,0.1g/350000 u,t/3.5 g,M
2697,maxilodre coll,dexamethasone/neomycine/polymyxine b,0.1%/3500ui/6000ui/ml,f/3ml,M
2698,mebandan,  mebendazole,20,fl/30 ml,M
2699,mebandan,  mebendazole,100,b/8,M
2700,mebeverine-saidal, mbvrine.sous forme de chlorhydrate,100mg,bte/30,M
2701,mebevis,   mebendazole,20mg,fl/80 ml,M
2702,medazol,   metronidazole,250,b/20,M
2703,medoclazide,   gliclazide,80mg,b/20,M
2704,medocriptine,  bromocriptine,2.5mg,b/30,M
2705,medolin,   salbutamol,2,b/100,M
2706,medolin,   salbutamol,2,fl/150 ml,M
2707,medostatine,   lovastatine,20mg,bte/30,M
2708,medostatine,   lovastatine,40mg,bte/10,M
2709,medrol,methylprednisolone,4,b/30,M
2710,medrol,methylprednisolone,16,b/20,M
2711,medyol,timolol,0.50%,fl/10 ml,M
2712,mefestan,  acide mefenamique,125mg,bte/06,M
2713,mefestan,  acide mefenamique,500mg,bte/06,M
2714,meflonil ,  budesonide,200æg/gles,b/60,M
2715,meflox,ciprofloxacine. s/f de chlorhydrate monohydratee,500 mg,bte/10,M
2716,meforine,  metformine chlorhydrate,500,b/30,M
2717,megace,acetate de megestrol,160mg,b/30,M
2718,megamag ,  aspartate de magnesium dihydrate,400mg,bte/30,M
2719,megamox,   amoxicilline/acide clavulanique usp,500mg/125mg,b/20,M
2720,meladinine,methoxalene,10,b/30,M
2721,meladinine,methoxalene,0.1,fl/24 ml,M
2722,meliane,   ethinylestradiol/gestodene,20æg/75æg,b/21,M
2723,melleril,  thioridazine chlorhydrate,10mg,b/30,M
2724,melleril,  thioridazine,10 mg,b/25,M
2725,melleril,  thioridazine chlorhydrate,50mg,b/25,M
2726,melleril,  thioridazine chlorhydrate,100mg,b/25,M
2727,melleril,  thioridazine,2mg/ml,fl/200 ml,M
2728,melleril,  thioridazine,40mg/ml,fl/50 ml,M
2729,melleril,  thioridazine,40 mg/ml,fl/30ml,M
2730,melmet,metformine sous forme chlorhydrate,850 mg,bte/120,M
2731,melox, mloxicam,15mg,bte/10,M
2732,melox, mloxicam,7.5mg,bte/10,M
2733,menaelle,  progesterone micronisee,100mg,b/30,M
2734,menopur,   menotropine hormone govado,75 ui,b/5 fl,M
2735,mepramide, metoclopramide,10mg,b/10,M
2736,meprenal,  methylprednosolone hemisuccinate,20mg/2ml,b/1+1,M
2737,meprenal,  methylprednisolone hemisuccinate,40mg/2ml,b/1+1,M
2738,mepronova, meprobamate,400mg,b/50,M
2739,merazine,  metronidazole,250mg,b/20,M
2740,mercilon,  ethinylestradiol/desogestrel,0.02/0.15,b/21,M
2741,mercurochrome, mercurochrome,2,fl/1 l,M
2742,mercurochrome, mercurochrome,0.02,fl/100ml,M
2743,mercurosceine - gifrer,mercurochrome,0.02,fl/45ml,M
2744,meridone,  domperidone,10mg,bte/30,M
2745,mesopral,  esomprazole.sous forme de magnsium trihydrate,20mg,pilulier de 14 gles  o06122009,M
2746,mestinon,  pyridostigmine bromide,60mg,b/20,M
2747,mestinon,  pyridostigmine bromide,60mg,b/150,M
2748,mestinon,  pyridostigmine bromure,60mg,b/20,M
2749,meteospasmyl,  alverine/simeticone,60mg/300mg,b/20,M
2750,meteoxane, simeticone/phloroglucinol,125mg/80mg,b/60,M
2751,metfor,metformine.s/forme de metformine chlorhydrate,850mg,bte/60,M
2752,metfor ,metformin hydrochloride,850mg,b/60,M
2753,metforal,  metformine chlorhydrate,500,b/50,M
2754,metforal,  metformine chlorhydrate,850,b/120,M
2755,methergin, methylergometrine,0.2,fl/10 ml,M
2756,methergin, methylergometrine,0.20mg/1ml,b/3 amp,M
2757,methergin, methylergometrine,0.25,fl/10 ml,M
2758,methotrexate,  methotrexate,2.5mg,b/50,M
2759,methotrexate ebewe,methotrexate,2.5mg,b/50,M
2760,methotrexate.roger,methotrexate,2.5,b/20,M
2761,methyldopa solupharm,  methyldopa,250mg,b/20,M
2762,methylergobrevin,  methylergometrine,0.2,b/5 amp,M
2763,methylergobrevin,  methylergometrine,0.25,fl/10 ml,M
2764,methylergometrine, methylergometrine,0.2,b/100 amp,M
2765,methylergometrine, methylergometrine,0.25,fl/30 ml,M
2766,metocai,   metoclopramide,0.1g%(5mg/5ml),fl/125 ml,M
2767,metoclam,  metoclopramide,0.1g/100ml,fl/200ml,M
